Cycle,PSUID,Cluster,Plot,PlotID,SPCODE,Cover,Comments
C3,P000,66,N,P00066_N,ELECEL,35,
C3,P000,66,N,P00066_N,PELVIR,5,
C3,P000,67,C,P00067_C,CLAJAM,1,
C3,P000,67,C,P00067_C,ELECEL,30,
C3,P000,67,C,P00067_C,LEEHEX,1,
C3,P000,67,E,P00067_E,CLAJAM,35,
C3,P000,67,E,P00067_E,CRIAME,2,
C3,P000,67,E,P00067_E,ELECEL,1,
C3,P000,67,E,P00067_E,UTRPUR,15,
C3,P000,67,N,P00067_N,ELECEL,50,
C3,P000,67,N,P00067_N,SAGLAN,1,
C3,P000,68,C,P00068_C,CLAJAM,60,
C3,P000,68,C,P00068_C,ELECEL,2,
C3,P000,68,E,P00068_E,CLAJAM,40,
C3,P000,68,E,P00068_E,CRIAME,1,
C3,P000,68,E,P00068_E,ELECEL,3,
C3,P000,68,E,P00068_E,LEEHEX,1,
C3,P000,68,N,P00068_N,CLAJAM,50,
C3,P000,69,C,P00069_C,CLAJAM,3,
C3,P000,69,C,P00069_C,ELECEL,5,
C3,P000,69,C,P00069_C,JUSANG,1,
C3,P000,69,C,P00069_C,UTRPUR,25,
C3,P000,69,E,P00069_E,CLAJAM,4,
C3,P000,69,E,P00069_E,ELECEL,30,
C3,P000,69,E,P00069_E,TYPDOM,10,
C3,P000,69,N,P00069_N,ELECEL,1,
C3,P000,69,N,P00069_N,PANHEM,5,
C3,P000,69,N,P00069_N,TYPDOM,30,
C3,P000,70,C,P00070_C,CLAJAM,60,
C3,P000,70,C,P00070_C,CRIAME,1,
C3,P000,70,C,P00070_C,UTRPUR,5,
C3,P000,70,E,P00070_E,CLAJAM,75,
C3,P000,70,N,P00070_N,CLAJAM,25,
C3,P000,70,N,P00070_N,CRIAME,1,
C3,P000,70,N,P00070_N,LEEHEX,2,
C3,P000,70,N,P00070_N,UTRPUR,NA,
C3,P000,81,C,P00081_C,CLAJAM,45,
C3,P000,81,E,P00081_E,CLAJAM,40,
C3,P000,81,E,P00081_E,UTRPUR,15,
C3,P000,81,N,P00081_N,CLAJAM,55,
C3,P000,82,C,P00082_C,CLAJAM,50,
C3,P000,82,C,P00082_C,CRIAME,5,
C3,P000,82,C,P00082_C,ELECEL,2,
C3,P000,82,C,P00082_C,JUSANG,1,
C3,P000,82,C,P00082_C,LEEHEX,2,
C3,P000,82,C,P00082_C,RHYINU,1,
C3,P000,82,E,P00082_E,ELECEL,25,
C3,P000,82,E,P00082_E,UTRFOL,35,
C3,P000,82,E,P00082_E,UTRPUR,10,
C3,P000,82,N,P00082_N,CLAJAM,70,
C3,P000,82,N,P00082_N,JUSANG,1,
C3,P001,3,C,P00103_C,ELECEL,15,
C3,P001,3,C,P00103_C,NYMODO,55,
C3,P001,3,C,P00103_C,RHYTRA,3,
C3,P001,3,C,P00103_C,UTRPUR,10,
C3,P001,3,E,P00103_E,ELECEL,7,
C3,P001,3,E,P00103_E,NYMODO,20,
C3,P001,3,E,P00103_E,PANHEM,2,
C3,P001,3,E,P00103_E,UTRPUR,15,
C3,P001,3,N,P00103_N,ELECEL,12,
C3,P001,3,N,P00103_N,NYMODO,40,
C3,P001,3,N,P00103_N,PASGEM,8,
C3,P001,3,N,P00103_N,SAGLAN,3,
C3,P001,3,N,P00103_N,UTRPUR,10,
C3,P001,4,C,P00104_C,ELECEL,15,
C3,P001,4,C,P00104_C,NYMODO,30,
C3,P001,4,C,P00104_C,UTRPUR,25,
C3,P001,4,E,P00104_E,BACCAR,10,
C3,P001,4,E,P00104_E,ELECEL,20,
C3,P001,4,E,P00104_E,NYMODO,15,
C3,P001,4,E,P00104_E,PANHEM,1,
C3,P001,4,E,P00104_E,UTRPUR,20,
C3,P001,4,N,P00104_N,ELECEL,40,Y-coordinate corrected to 2941059
C3,P001,4,N,P00104_N,NYMODO,35,Y-coordinate corrected to 2941059
C3,P001,4,N,P00104_N,UTRPUR,25,Y-coordinate corrected to 2941059
C3,P001,5,C,P00105_C,ELECEL,15,
C3,P001,5,C,P00105_C,NYMODO,25,
C3,P001,5,C,P00105_C,PASGEM,1,
C3,P001,5,C,P00105_C,PELVIR,3,
C3,P001,5,C,P00105_C,RHYTRA,10,
C3,P001,5,C,P00105_C,SAGLAN,1,
C3,P001,5,C,P00105_C,UTRPUR,15,
C3,P001,5,E,P00105_E,ELECEL,30,
C3,P001,5,E,P00105_E,NYMAQU,2,
C3,P001,5,E,P00105_E,NYMODO,20,
C3,P001,5,E,P00105_E,PANHEM,5,
C3,P001,5,N,P00105_N,ELECEL,10,
C3,P001,5,N,P00105_N,NYMAQU,2,
C3,P001,5,N,P00105_N,NYMODO,15,
C3,P001,5,N,P00105_N,RHYTRA,2,
C3,P001,5,N,P00105_N,UTRPUR,20,
C3,P001,7,C,P00107_C,XXXXXX,NA,No data; Plot not sampled
C3,P001,7,E,P00107_E,XXXXXX,NA,No data; Plot not sampled
C3,P001,7,N,P00107_N,NYMODO,25,
C3,P001,7,N,P00107_N,PANHEM,3,
C3,P001,7,N,P00107_N,RHYTRA,20,
C3,P001,7,N,P00107_N,SAGLAN,1,
C3,P001,7,N,P00107_N,UTRPUR,20,
C3,P001,8,C,P00108_C,BACCAR,10,
C3,P001,8,C,P00108_C,ELECEL,5,
C3,P001,8,C,P00108_C,NYMODO,5,
C3,P001,8,C,P00108_C,PANHEM,1,
C3,P001,8,C,P00108_C,RHYTRA,10,
C3,P001,8,C,P00108_C,SAGLAN,1,
C3,P001,8,C,P00108_C,UTRPUR,15,
C3,P001,8,E,P00108_E,BACCAR,15,
C3,P001,8,E,P00108_E,NYMODO,20,
C3,P001,8,E,P00108_E,PANHEM,5,
C3,P001,8,E,P00108_E,PONCOR,2,
C3,P001,8,E,P00108_E,RHYTRA,25,
C3,P001,8,E,P00108_E,UTRPUR,10,
C3,P001,8,N,P00108_N,CLAJAM,5,
C3,P001,8,N,P00108_N,NYMODO,25,
C3,P001,8,N,P00108_N,PANHEM,3,
C3,P001,8,N,P00108_N,PASGEM,2,
C3,P001,8,N,P00108_N,UTRPUR,15,
C3,P001,9,C,P00109_C,BACCAR,15,
C3,P001,9,C,P00109_C,CLAJAM,5,
C3,P001,9,C,P00109_C,ELECEL,10,
C3,P001,9,C,P00109_C,NYMODO,15,
C3,P001,9,C,P00109_C,PANHEM,7,
C3,P001,9,C,P00109_C,RHYTRA,5,
C3,P001,9,C,P00109_C,UTRPUR,15,
C3,P001,9,E,P00109_E,CLAJAM,25,
C3,P001,9,E,P00109_E,ELECEL,10,
C3,P001,9,E,P00109_E,PANHEM,10,
C3,P001,9,E,P00109_E,UTRPUR,15,
C3,P001,9,N,P00109_N,CLAJAM,3,
C3,P001,9,N,P00109_N,ELECEL,5,
C3,P001,9,N,P00109_N,NYMODO,35,
C3,P001,9,N,P00109_N,PANHEM,3,
C3,P001,9,N,P00109_N,PASGEM,5,
C3,P001,9,N,P00109_N,RHYINU,2,
C3,P001,9,N,P00109_N,UTRFOL,5,
C3,P001,9,N,P00109_N,UTRPUR,15,
C3,P001,10,C,P00110_C,CLAJAM,2,
C3,P001,10,C,P00110_C,ELECEL,25,
C3,P001,10,C,P00110_C,NYMODO,40,
C3,P001,10,C,P00110_C,PASGEM,1,
C3,P001,10,C,P00110_C,UTRPUR,15,
C3,P001,10,E,P00110_E,CLAJAM,20,
C3,P001,10,E,P00110_E,ELECEL,10,
C3,P001,10,E,P00110_E,LYGMIC,8,
C3,P001,10,E,P00110_E,MELQUI,10,
C3,P001,10,E,P00110_E,PELVIR,10,
C3,P001,10,E,P00110_E,RHYTRA,20,
C3,P001,10,E,P00110_E,UTRPUR,10,
C3,P001,10,N,P00110_N,CLAJAM,8,
C3,P001,10,N,P00110_N,ELECEL,10,
C3,P001,10,N,P00110_N,NYMODO,15,
C3,P001,10,N,P00110_N,PANHEM,3,
C3,P001,10,N,P00110_N,PELVIR,5,
C3,P001,10,N,P00110_N,RHYINU,5,
C3,P001,10,N,P00110_N,RHYTRA,15,
C3,P001,10,N,P00110_N,UTRPUR,20,
C3,P001,11,C,P00111_C,CLAJAM,75,
C3,P001,11,E,P00111_E,CLAJAM,30,
C3,P001,11,E,P00111_E,NYMODO,30,
C3,P001,11,E,P00111_E,UTRPUR,20,
C3,P001,11,N,P00111_N,CLAJAM,25,
C3,P001,11,N,P00111_N,PELVIR,25,
C3,P001,11,N,P00111_N,PONCOR,5,
C3,P001,11,N,P00111_N,UTRPUR,15,
C3,P001,13,C,P00113_C,CLAJAM,3,
C3,P001,13,C,P00113_C,ELECEL,15,
C3,P001,13,C,P00113_C,PANVIR,2,
C3,P001,13,C,P00113_C,PELVIR,15,
C3,P001,13,C,P00113_C,RHYMIC,1,
C3,P001,13,C,P00113_C,RHYTRA,2,
C3,P001,13,C,P00113_C,UTRPUR,30,
C3,P001,13,E,P00113_E,BACCAR,5,
C3,P001,13,E,P00113_E,ELECEL,10,
C3,P001,13,E,P00113_E,PANHEM,3,
C3,P001,13,E,P00113_E,PELVIR,30,
C3,P001,13,E,P00113_E,RHYTRA,1,
C3,P001,13,E,P00113_E,SACGIG,NA,
C3,P001,13,E,P00113_E,UTRPUR,8,
C3,P001,13,N,P00113_N,ELECEL,5,
C3,P001,13,N,P00113_N,NYMAQU,1,
C3,P001,13,N,P00113_N,NYMODO,10,
C3,P001,13,N,P00113_N,PANHEM,2,
C3,P001,13,N,P00113_N,PASGEM,8,
C3,P001,17,C,P00117_C,ELECEL,10,
C3,P001,17,C,P00117_C,NYMODO,30,
C3,P001,17,C,P00117_C,PASGEM,1,
C3,P001,17,C,P00117_C,UTRPUR,10,
C3,P001,17,E,P00117_E,ELECEL,35,
C3,P001,17,E,P00117_E,NYMODO,25,
C3,P001,17,E,P00117_E,UTRPUR,10,
C3,P001,17,N,P00117_N,ELECEL,10,
C3,P001,17,N,P00117_N,ELEINT,20,
C3,P001,17,N,P00117_N,NYMODO,40,
C3,P001,17,N,P00117_N,PANHEM,5,
C3,P001,17,N,P00117_N,PASGEM,1,
C3,P001,17,N,P00117_N,UTRFOL,15,
C3,P001,21,C,P00121_C,BACCAR,2,
C3,P001,21,C,P00121_C,NYMODO,15,
C3,P001,21,C,P00121_C,PANHEM,2,
C3,P001,21,C,P00121_C,PASGEM,3,
C3,P001,21,C,P00121_C,RHYTRA,1,
C3,P001,21,E,P00121_E,ELECEL,10,
C3,P001,21,E,P00121_E,NYMODO,25,
C3,P001,21,E,P00121_E,PASGEM,10,
C3,P001,21,E,P00121_E,UTRPUR,10,
C3,P001,21,N,P00121_N,CLAJAM,1,
C3,P001,21,N,P00121_N,ELECEL,40,
C3,P001,21,N,P00121_N,NYMODO,25,
C3,P001,21,N,P00121_N,UTRPUR,15,
C3,P001,22,C,P00122_C,BACCAR,10,
C3,P001,22,C,P00122_C,CLAJAM,3,
C3,P001,22,C,P00122_C,ELECEL,40,
C3,P001,22,C,P00122_C,NYMODO,12,
C3,P001,22,C,P00122_C,UTRPUR,15,
C3,P001,22,E,P00122_E,XXXXXX,NA,"No data; Dense vegetation, Could not access site"
C3,P001,22,N,P00122_N,BACCAR,3,E&N Coordinates are (blank)
C3,P001,22,N,P00122_N,CLAJAM,60,E&N Coordinates are (blank)
C3,P001,22,N,P00122_N,ELECEL,1,E&N Coordinates are (blank)
C3,P001,22,N,P00122_N,PANHEM,3,E&N Coordinates are (blank)
C3,P001,22,N,P00122_N,PASGEM,2,E&N Coordinates are (blank)
C3,P001,22,N,P00122_N,UTRPUR,5,E&N Coordinates are (blank)
C3,P001,25,C,P00125_C,ELECEL,35,
C3,P001,25,C,P00125_C,NYMODO,25,
C3,P001,25,C,P00125_C,UTRPUR,20,
C3,P001,25,E,P00125_E,ELECEL,15,
C3,P001,25,E,P00125_E,NYMODO,30,
C3,P001,25,E,P00125_E,PANHEM,3,
C3,P001,25,E,P00125_E,PASGEM,2,
C3,P001,25,E,P00125_E,PELVIR,1,
C3,P001,25,E,P00125_E,UTRPUR,20,
C3,P001,25,N,P00125_N,ELECEL,25,
C3,P001,25,N,P00125_N,NYMODO,40,
C3,P001,25,N,P00125_N,PANHEM,1,
C3,P001,25,N,P00125_N,UTRPUR,15,
C3,P001,26,C,P00126_C,ELECEL,10,
C3,P001,26,C,P00126_C,NYMODO,20,
C3,P001,26,C,P00126_C,PANHEM,2,
C3,P001,26,C,P00126_C,UTRPUR,20,
C3,P001,26,E,P00126_E,ELECEL,8,
C3,P001,26,E,P00126_E,NYMODO,25,
C3,P001,26,E,P00126_E,UTRPUR,10,
C3,P001,26,N,P00126_N,ELECEL,8,
C3,P001,26,N,P00126_N,NYMAQU,3,
C3,P001,26,N,P00126_N,NYMODO,35,
C3,P001,26,N,P00126_N,PANHEM,1,
C3,P001,26,N,P00126_N,UTRFOL,10,
C3,P001,26,N,P00126_N,UTRPUR,15,
C3,P001,27,C,P00127_C,ELECEL,30,
C3,P001,27,C,P00127_C,NYMODO,25,
C3,P001,27,C,P00127_C,PANHEM,2,
C3,P001,27,C,P00127_C,UTRPUR,10,
C3,P001,27,E,P00127_E,BACCAR,2,
C3,P001,27,E,P00127_E,ELECEL,20,
C3,P001,27,E,P00127_E,NYMODO,20,
C3,P001,27,E,P00127_E,PANHEM,3,
C3,P001,27,E,P00127_E,UTRPUR,20,
C3,P001,27,N,P00127_N,ELECEL,25,
C3,P001,27,N,P00127_N,NYMODO,20,
C3,P001,27,N,P00127_N,PASGEM,8,
C3,P001,27,N,P00127_N,UTRPUR,30,
C3,P001,29,C,P00129_C,ELECEL,25,
C3,P001,29,C,P00129_C,NYMODO,15,
C3,P001,29,C,P00129_C,UTRPUR,10,
C3,P001,29,E,P00129_E,ELECEL,20,
C3,P001,29,E,P00129_E,NYMODO,10,
C3,P001,29,E,P00129_E,UTRPUR,25,
C3,P001,29,N,P00129_N,ELECEL,10,
C3,P001,29,N,P00129_N,NYMAQU,3,
C3,P001,29,N,P00129_N,NYMODO,30,
C3,P001,29,N,P00129_N,PANHEM,2,
C3,P001,29,N,P00129_N,UTRPUR,10,
C3,P001,30,C,P00130_C,ELECEL,10,
C3,P001,30,C,P00130_C,NYMAQU,2,
C3,P001,30,C,P00130_C,NYMODO,30,
C3,P001,30,C,P00130_C,PANHEM,10,
C3,P001,30,C,P00130_C,PASGEM,8,
C3,P001,30,C,P00130_C,UTRPUR,15,
C3,P001,30,E,P00130_E,ELECEL,35,
C3,P001,30,E,P00130_E,NYMODO,30,
C3,P001,30,E,P00130_E,PANHEM,2,
C3,P001,30,E,P00130_E,UTRPUR,35,
C3,P001,30,N,P00130_N,ELECEL,15,
C3,P001,30,N,P00130_N,NYMODO,40,
C3,P001,30,N,P00130_N,PANHEM,3,
C3,P001,30,N,P00130_N,PASGEM,5,
C3,P001,30,N,P00130_N,PELVIR,1,
C3,P001,30,N,P00130_N,UTRPUR,20,
C3,P001,32,C,P00132_C,PANHEM,3,
C3,P001,32,C,P00132_C,PELVIR,10,
C3,P001,32,C,P00132_C,RHYTRA,3,
C3,P001,32,C,P00132_C,UNKC3Y11,3,
C3,P001,32,E,P00132_E,ELECEL,10,
C3,P001,32,E,P00132_E,PANHEM,3,
C3,P001,32,E,P00132_E,RHYTRA,2,
C3,P001,32,E,P00132_E,UTRPUR,5,
C3,P001,32,N,P00132_N,ELECEL,3,
C3,P001,32,N,P00132_N,RHYTRA,10,
C3,P001,32,N,P00132_N,UNKC3Y11,2,
C3,P001,33,C,P00133_C,CLAJAM,5,
C3,P001,33,C,P00133_C,ELECEL,25,
C3,P001,33,C,P00133_C,PANHEM,10,
C3,P001,33,C,P00133_C,UTRPUR,10,
C3,P001,33,E,P00133_E,CLAJAM,10,
C3,P001,33,E,P00133_E,ELECEL,15,
C3,P001,33,E,P00133_E,PONCOR,1,
C3,P001,33,E,P00133_E,UTRPUR,15,
C3,P001,33,N,P00133_N,CLAJAM,2,
C3,P001,33,N,P00133_N,ELECEL,15,
C3,P001,33,N,P00133_N,MELQUI,20,
C3,P001,33,N,P00133_N,PANHEM,1,
C3,P001,33,N,P00133_N,PELVIR,30,
C3,P001,35,C,P00135_C,ELECEL,2,
C3,P001,35,C,P00135_C,NYMODO,20,
C3,P001,35,C,P00135_C,RHYTRA,2,
C3,P001,35,C,P00135_C,UNKC3Y11,3,
C3,P001,35,E,P00135_E,ELECEL,2,
C3,P001,35,E,P00135_E,PANHEM,5,
C3,P001,35,E,P00135_E,PASGEM,12,
C3,P001,35,E,P00135_E,RHYTRA,1,
C3,P001,35,E,P00135_E,UTRPUR,5,
C3,P001,35,N,P00135_N,ELECEL,8,
C3,P001,35,N,P00135_N,NYMODO,5,
C3,P001,35,N,P00135_N,UTRPUR,5,
C3,P001,41,C,P00141_C,CLAJAM,10,
C3,P001,41,C,P00141_C,ELECEL,20,
C3,P001,41,C,P00141_C,NYMODO,8,
C3,P001,41,C,P00141_C,UTRPUR,10,
C3,P001,41,E,P00141_E,CLAJAM,30,
C3,P001,41,E,P00141_E,PELVIR,15,
C3,P001,41,E,P00141_E,UTRPUR,10,
C3,P001,41,N,P00141_N,ELECEL,60,
C3,P001,41,N,P00141_N,NYMODO,15,
C3,P001,41,N,P00141_N,PANHEM,1,
C3,P001,41,N,P00141_N,PASGEM,1,
C3,P001,41,N,P00141_N,UTRPUR,15,
C3,P001,42,C,P00142_C,ELECEL,5,
C3,P001,42,C,P00142_C,NYMODO,15,
C3,P001,42,C,P00142_C,PANHEM,2,
C3,P001,42,C,P00142_C,UTRPUR,20,
C3,P001,42,E,P00142_E,ELECEL,5,
C3,P001,42,E,P00142_E,NYMODO,35,
C3,P001,42,E,P00142_E,UTRPUR,15,
C3,P001,42,N,P00142_N,CLAJAM,20,
C3,P001,42,N,P00142_N,ELECEL,2,
C3,P001,42,N,P00142_N,MORCER,10,
C3,P001,42,N,P00142_N,PELVIR,10,
C3,P001,42,N,P00142_N,UNKC3Y11,5,
C3,P001,43,C,P00143_C,ELECEL,40,
C3,P001,43,C,P00143_C,NYMODO,15,
C3,P001,43,C,P00143_C,PASGEM,2,
C3,P001,43,C,P00143_C,UTRPUR,15,
C3,P001,43,E,P00143_E,CLAJAM,8,
C3,P001,43,E,P00143_E,ELECEL,3,
C3,P001,43,E,P00143_E,LEEHEX,1,
C3,P001,43,E,P00143_E,PELVIR,25,
C3,P001,43,E,P00143_E,PONCOR,20,
C3,P001,43,E,P00143_E,UTRPUR,20,
C3,P001,43,N,P00143_N,CLAJAM,15,
C3,P001,43,N,P00143_N,ELECEL,15,
C3,P001,43,N,P00143_N,UTRPUR,35,
C3,P001,45,C,P00145_C,ANDVIR,5,
C3,P001,45,C,P00145_C,PANHEM,15,
C3,P001,45,C,P00145_C,PONCOR,5,
C3,P001,45,C,P00145_C,RHYTRA,1,
C3,P001,45,C,P00145_C,SCHTER,3,
C3,P001,45,E,P00145_E,ELECEL,50,
C3,P001,45,E,P00145_E,NYMODO,10,
C3,P001,45,E,P00145_E,PANHEM,3,
C3,P001,45,E,P00145_E,UTRPUR,5,
C3,P001,45,N,P00145_N,ELECEL,35,
C3,P001,45,N,P00145_N,PANHEM,5,
C3,P001,45,N,P00145_N,PELVIR,2,
C3,P001,45,N,P00145_N,UTRPUR,30,
C3,P001,46,C,P00146_C,CLAJAM,3,
C3,P001,46,C,P00146_C,ELECEL,15,
C3,P001,46,C,P00146_C,UTRPUR,10,
C3,P001,46,E,P00146_E,CLAJAM,5,
C3,P001,46,E,P00146_E,ELECEL,5,
C3,P001,46,E,P00146_E,UTRPUR,15,
C3,P001,46,N,P00146_N,CLAJAM,3,
C3,P001,46,N,P00146_N,ELECEL,3,
C3,P001,46,N,P00146_N,MORCER,5,
C3,P001,46,N,P00146_N,PELVIR,5,
C3,P001,46,N,P00146_N,SACGIG,5,
C3,P001,49,C,P00149_C,ELECEL,40,
C3,P001,49,C,P00149_C,NYMODO,20,
C3,P001,49,C,P00149_C,PASGEM,1,
C3,P001,49,C,P00149_C,UTRPUR,20,
C3,P001,49,E,P00149_E,ELECEL,60,
C3,P001,49,E,P00149_E,NYMODO,20,
C3,P001,49,E,P00149_E,PASGEM,1,
C3,P001,49,E,P00149_E,UTRPUR,15,
C3,P001,49,N,P00149_N,CLAJAM,1,
C3,P001,49,N,P00149_N,ELECEL,15,
C3,P001,49,N,P00149_N,NYMODO,10,
C3,P001,51,C,P00151_C,ELECEL,3,
C3,P001,51,C,P00151_C,NYMODO,10,
C3,P001,51,C,P00151_C,PASGEM,10,
C3,P001,51,E,P00151_E,ELECEL,8,
C3,P001,51,E,P00151_E,NYMODO,8,
C3,P001,51,E,P00151_E,PANHEM,1,
C3,P001,51,E,P00151_E,PASGEM,3,
C3,P001,51,E,P00151_E,UTRPUR,20,
C3,P001,51,N,P00151_N,ELECEL,5,
C3,P001,51,N,P00151_N,NYMODO,10,
C3,P001,51,N,P00151_N,PANHEM,1,
C3,P001,51,N,P00151_N,UTRPUR,30,
C3,P001,52,C,P00152_C,LEEHEX,1,
C3,P001,52,C,P00152_C,NYMODO,10,
C3,P001,52,C,P00152_C,PANHEM,3,
C3,P001,52,C,P00152_C,UTRPUR,10,
C3,P001,52,E,P00152_E,ELECEL,5,
C3,P001,52,E,P00152_E,NYMODO,10,
C3,P001,52,E,P00152_E,RHYTRA,2,
C3,P001,52,N,P00152_N,NYMODO,15,
C3,P001,52,N,P00152_N,PANHEM,1,
C3,P001,52,N,P00152_N,PASGEM,2,
C3,P001,52,N,P00152_N,UTRPUR,10,
C3,P001,54,C,P00154_C,ELECEL,8,
C3,P001,54,C,P00154_C,NYMODO,10,
C3,P001,54,C,P00154_C,PANHEM,3,
C3,P001,54,C,P00154_C,UTRPUR,10,
C3,P001,54,E,P00154_E,BLESER,15,
C3,P001,54,E,P00154_E,CEPOCC,8,
C3,P001,54,E,P00154_E,CLAJAM,60,
C3,P001,54,E,P00154_E,UNKC3Y11,1,
C3,P001,54,N,P00154_N,ELECEL,10,
C3,P001,54,N,P00154_N,PANHEM,3,
C3,P001,54,N,P00154_N,PASGEM,1,
C3,P001,54,N,P00154_N,UTRPUR,10,
C3,P001,55,C,P00155_C,ELECEL,3,
C3,P001,55,C,P00155_C,NYMODO,5,
C3,P001,55,C,P00155_C,PANHEM,2,
C3,P001,55,C,P00155_C,PASGEM,1,
C3,P001,55,C,P00155_C,UTRPUR,30,
C3,P001,55,E,P00155_E,CEPOCC,15,
C3,P001,55,E,P00155_E,CLAJAM,10,
C3,P001,55,E,P00155_E,ELECEL,15,
C3,P001,55,E,P00155_E,PANHEM,15,
C3,P001,55,E,P00155_E,PELVIR,15,
C3,P001,55,N,P00155_N,ELECEL,8,
C3,P001,55,N,P00155_N,NYMODO,25,
C3,P001,55,N,P00155_N,PANHEM,2,
C3,P001,55,N,P00155_N,UTRPUR,15,
C3,P001,56,C,P00156_C,ELECEL,30,
C3,P001,56,C,P00156_C,SAGLAN,1,
C3,P001,56,C,P00156_C,UTRPUR,2,
C3,P001,56,E,P00156_E,CLAJAM,75,
C3,P001,56,N,P00156_N,CLAJAM,15,
C3,P001,56,N,P00156_N,ELECEL,2,
C3,P001,56,N,P00156_N,LEEHEX,1,
C3,P001,56,N,P00156_N,PASGEM,2,
C3,P001,56,N,P00156_N,PELVIR,10,
C3,P001,56,N,P00156_N,UTRPUR,10,
C3,P001,58,C,P00158_C,CLAJAM,30,
C3,P001,58,C,P00158_C,PANHEM,3,
C3,P001,58,C,P00158_C,UTRPUR,10,
C3,P001,58,E,P00158_E,CLAJAM,30,
C3,P001,58,E,P00158_E,ELECEL,2,
C3,P001,58,E,P00158_E,UTRPUR,1,
C3,P001,58,N,P00158_N,ELECEL,10,
C3,P001,58,N,P00158_N,NYMODO,10,
C3,P001,58,N,P00158_N,UTRFOL,15,
C3,P001,59,C,P00159_C,CLAJAM,5,
C3,P001,59,C,P00159_C,ELECEL,15,
C3,P001,59,C,P00159_C,NYMODO,10,
C3,P001,59,C,P00159_C,RHYTRA,1,
C3,P001,59,C,P00159_C,UTRPUR,15,
C3,P001,59,E,P00159_E,CLAJAM,2,
C3,P001,59,E,P00159_E,ELECEL,5,
C3,P001,59,E,P00159_E,NYMODO,10,
C3,P001,59,E,P00159_E,UTRFOL,5,
C3,P001,59,E,P00159_E,UTRPUR,20,
C3,P001,59,N,P00159_N,CLAJAM,25,
C3,P001,59,N,P00159_N,ELECEL,1,
C3,P001,59,N,P00159_N,PELVIR,10,
C3,P001,59,N,P00159_N,UTRPUR,5,
C3,P001,61,C,P00161_C,ELECEL,30,
C3,P001,61,C,P00161_C,PANHEM,5,
C3,P001,61,E,P00161_E,ELECEL,30,
C3,P001,61,E,P00161_E,PANHEM,1,
C3,P001,61,E,P00161_E,UTRPUR,NA,
C3,P001,61,N,P00161_N,XXXXXX,NA,"No data; Woody vegetation, Could not access site"
C3,P001,62,C,P00162_C,BLESER,2,
C3,P001,62,C,P00162_C,CLAJAM,20,
C3,P001,62,C,P00162_C,PELVIR,20,
C3,P001,62,C,P00162_C,UTRPUR,10,
C3,P001,62,E,P00162_E,CLAJAM,40,
C3,P001,62,E,P00162_E,PELVIR,15,
C3,P001,62,N,P00162_N,CLAJAM,10,
C3,P001,62,N,P00162_N,ELECEL,2,
C3,P001,62,N,P00162_N,PELVIR,40,
C3,P001,62,N,P00162_N,UTRPUR,15,
C3,P001,71,C,P00171_C,ELECEL,3,
C3,P001,71,C,P00171_C,NYMODO,1,
C3,P001,71,C,P00171_C,PASGEM,9,
C3,P001,71,C,P00171_C,UTRPUR,10,
C3,P001,71,E,P00171_E,ELECEL,20,
C3,P001,71,E,P00171_E,NYMODO,5,
C3,P001,71,E,P00171_E,PANHEM,2,
C3,P001,71,E,P00171_E,UTRPUR,20,
C3,P001,71,N,P00171_N,ELECEL,2,
C3,P001,71,N,P00171_N,NYMODO,20,
C3,P001,71,N,P00171_N,UTRPUR,15,
C3,P001,74,C,P00174_C,ELECEL,40,
C3,P001,74,C,P00174_C,PASGEM,1,
C3,P001,74,C,P00174_C,UTRPUR,30,
C3,P001,74,E,P00174_E,CLAJAM,2,
C3,P001,74,E,P00174_E,ELECEL,8,
C3,P001,74,N,P00174_N,ELECEL,30,
C3,P001,74,N,P00174_N,UTRPUR,30,
C3,P001,77,C,P00177_C,ELECEL,60,
C3,P001,77,C,P00177_C,UTRPUR,25,
C3,P001,77,E,P00177_E,CLAJAM,30,
C3,P001,77,E,P00177_E,ELECEL,2,
C3,P001,77,E,P00177_E,NYMODO,15,
C3,P001,77,E,P00177_E,UTRPUR,15,
C3,P001,77,N,P00177_N,CLAJAM,40,
C3,P001,77,N,P00177_N,ELECEL,1,
C3,P001,77,N,P00177_N,UTRPUR,15,
C3,P001,79,C,P00179_C,ELECEL,2,
C3,P001,79,C,P00179_C,NYMODO,10,
C3,P001,79,C,P00179_C,UTRPUR,10,
C3,P001,79,E,P00179_E,ELECEL,20,
C3,P001,79,E,P00179_E,NYMODO,5,
C3,P001,79,N,P00179_N,CLAJAM,NA,
C3,P001,79,N,P00179_N,ELECEL,2,
C3,P001,79,N,P00179_N,UTRFOL,5,
C3,P001,79,N,P00179_N,UTRPUR,15,
C3,P001,89,C,P00189_C,ELECEL,5,
C3,P001,89,C,P00189_C,PANHEM,2,
C3,P001,89,C,P00189_C,SAGLAN,1,
C3,P001,89,C,P00189_C,UTRPUR,10,
C3,P001,89,C,P00189_C,UTRPUR,10,
C3,P001,89,E,P00189_E,ELECEL,2,
C3,P001,89,E,P00189_E,PANHEM,1,
C3,P001,89,E,P00189_E,PASGEM,NA,
C3,P001,89,E,P00189_E,SAGLAN,1,
C3,P001,89,N,P00189_N,CLAJAM,80,
C3,P002,1,C,P00201_C,ELECEL,1,
C3,P002,1,C,P00201_C,NYMODO,40,
C3,P002,1,C,P00201_C,UTRPUR,80,
