"","PlotID_New","ele_sd","ele_range"
"371","P00226_E",NA,0
"372","P00226_N",NA,0
"373","P00227_C",NA,0
"374","P00227_E",NA,0
"375","P00227_N",NA,0
"376","P00228_C",NA,0
"377","P00228_E",NA,0
"378","P00228_N",NA,0
"379","P00229_C",5.78129166651652,10.3
"380","P00229_E",4.16333199893227,8
"381","P00229_N",8.46541985570316,15
"382","P00231_C",3.78593889720018,7
"383","P00231_E",2.89194283023252,5.69999999999999
"384","P00231_N",10.6142985323258,19
"385","P00232_C",2.70739727413618,5
"386","P00232_E",8.46541985570316,15
"387","P00232_N",1.7578395831247,3.30000000000001
"388","P00233_C",2.30723499742297,4.30000000000001
"389","P00233_E",5.56776436283002,11
"390","P00233_N",8.67544427296571,16.3
"391","P00234_C",5.17332903779891,10
"392","P00234_E",4.04145188432738,8
"393","P00234_N",3.38082830087539,6
"394","P00235_C",4.04516171905813,7.69999999999999
"395","P00235_E",7.51420876295923,15
"396","P00235_N",1.40118997046558,2.69999999999999
"397","P00236_C",4.55668007801001,8.69999999999999
"398","P00236_E",4.16333199893227,8
"399","P00236_N",5.01630674234873,10
"400","P00237_C",17.5060941769812,35
"401","P00237_E",10.0480512206762,20
"402","P00237_N",3.61432335760558,6.69999999999999
"403","P00239_C",2.25018517756503,4.30000000000001
"404","P00239_E",5.43721742560782,10
"405","P00239_N",5.00632932729493,9.69999999999999
"406","P00241_C",2.76224546338663,5.30000000000001
"407","P00241_E",1.52752523165195,3
"408","P00241_N",2.20529665426975,4.30000000000001
"409","P00242_C",0.854400374531748,1.69999999999999
"410","P00242_E",6.80685928555405,13
"411","P00242_N",0.513160143944687,1
"412","P00243_C",1.36503968196288,2.69999999999999
"413","P00243_E",1.07857931249089,2
"414","P00243_N",2.54230866208911,5
"415","P00244_C",6.48562513049692,11.7
"416","P00244_E",13.7477270848675,27
"417","P00244_N",2.59422435421457,5
"418","P00245_C",11.0313190507754,21.7
"419","P00245_E",4.21465696508427,7.30000000000001
"420","P00245_N",7.86532474430225,15.7
"421","P00246_C",NA,0.300000000000011
"422","P00246_E",NA,3
"423","P00246_N",NA,2
"424","P00247_C",NA,2.69999999999999
"425","P00247_E",NA,4.30000000000001
"426","P00247_N",NA,20
"427","P00248_C",5.00632932729494,9
"428","P00248_E",6.49332991101894,12.7
"429","P00248_N",7.21110255092798,14
"430","P00249_C",3.90683162336609,7.69999999999999
"431","P00249_E",0.577350269189626,1
"432","P00249_N",0.351188458428418,0.699999999999989
"433","P00251_C",6.25539766921337,11.3
"434","P00251_E",7.65266837993999,15.3
"435","P00251_N",5.60029761113936,9.69999999999999
"436","P00252_C",4.00374824383352,8
"437","P00252_E",4.86449723335653,9
"438","P00252_N",1.86815416922694,3.69999999999999
"439","P00253_C",2.08166599946613,4
"440","P00253_E",9.02902726396002,16.7
"441","P00253_N",3.38575447032613,6.30000000000001
"442","P00254_C",4.78434948556228,9.30000000000001
"443","P00254_E",3.7,7.30000000000001
"444","P00254_N",2.53574446662119,4.69999999999999
"445","P00255_C",3.46410161513775,6
"446","P00255_E",4.15090351610346,8.30000000000001
"447","P00255_N",7.50755175362337,14
"448","P00261_C",1.73877351409934,3.30000000000001
"449","P00261_E",9.64174949546674,16.7
"450","P00261_N",1.32790561913615,2.30000000000001
"451","P00262_C",3.38082830087539,6
"452","P00262_E",2.80416357107308,5
"453","P00262_N",1.56950098226581,3
"454","P00263_C",2.8792360097776,5.30000000000001
"455","P00263_E",1.15325625946709,2.30000000000001
"456","P00263_N",2.36431808350737,4.39999999999998
"457","P00264_C",2.97713508819021,5.30000000000001
"458","P00264_E",1.15325625946709,2.30000000000001
"459","P00264_N",1.50443787951957,3
"460","P00265_C",4.88091521472494,8.60000000000002
"461","P00265_E",1.66232768530556,3.30000000000001
"462","P00265_N",2.70616579930598,5.30000000000001
"463","P00266_C",7.57187779440036,14
"464","P00266_E",2.86181760425083,5.69999999999999
"465","P00266_N",15.3023963265017,28
"466","P00267_C",4.53100430368368,8.30000000000001
"467","P00267_E",2.16564078277078,4.30000000000001
"468","P00267_N",2.13619599600161,3.69999999999999
"469","P00268_C",4.66511879091341,9.30000000000001
"470","P00268_E",7.60679520779502,15
"471","P00268_N",1.50443787951957,3
"472","P00269_C",2.00748598998847,4
"473","P00269_E",5.00632932729493,9.69999999999999
"474","P00269_N",6.84324484437025,12
"475","P00271_C",4.4034077712608,8.30000000000001
"476","P00271_E",8.31644956296456,15.3
"477","P00271_N",4.87476495159852,9.69999999999999
"478","P00272_C",13.6697963896078,24.3
"479","P00272_E",6.27402050788276,12.3
"480","P00272_N",5.68887803818409,10.7
"481","P00273_C",10.5655099261702,18.3
"482","P00273_E",3.88115103201786,7.69999999999999
"483","P00273_N",6.92555653600008,13.3
"484","P00274_C",2.41315837303177,4.69999999999999
"485","P00274_E",7.04911341943085,13.3
"486","P00274_N",2.35867194271126,4.69999999999999
"487","P00275_C",3.39460356055509,6.69999999999999
"488","P00275_E",6.2449979983984,12
"489","P00275_N",6.35793467513888,11.3
"490","P00276_C",3.28075194632775,6
"491","P00276_E",1.82482875908947,3.30000000000001
"492","P00276_N",1.7578395831247,3.30000000000001
"493","P00278_C",5.1618795026618,7.30000000000001
"494","P00278_E",0,0
"495","P00278_N",1.62634559672907,2.30000000000001
"496","P00279_C",10.8702959174685,21.7
"497","P00279_E",4.83356321292412,8.69999999999999
"498","P00279_N",2.3501772982763,4.69999999999999
"499","P002x1_C",NA,0
"500","P002x1_E",NA,0
"501","P002x1_N",NA,0
"502","P002x2_C",NA,0
"503","P002x2_E",NA,0
"504","P002x2_N",NA,0
"505","P00306_C",NA,0
"506","P00306_E",NA,0
"507","P00306_N",NA,0
"508","P00307_C",NA,0
"509","P00307_E",NA,0
"510","P00307_N",NA,0
"511","P00309_C",NA,0
"512","P00309_E",NA,0
"513","P00309_N",NA,0
"514","P00310_C",NA,0
"515","P00310_E",NA,0
"516","P00310_N",NA,0
"517","P00311_C",0.494974746830575,0.699999999999989
"518","P00311_E",0.494974746830575,0.699999999999989
"519","P00311_N",NA,0
"520","P00312_C",0.707106781186548,1
"521","P00312_E",1.4142135623731,2
"522","P00312_N",2.33345237791562,3.30000000000001
"523","P00313_C",NA,0
"524","P00313_E",NA,0
"525","P00313_N",NA,0
"526","P00314_C",6.5760930650349,9.30000000000001
"527","P00314_E",2.40416305603425,3.39999999999998
"528","P00314_N",0.98994949366115,1.39999999999998
"529","P00315_C",NA,0
"530","P00315_E",NA,0
"531","P00315_N",NA,0
